0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,1,0,0,0,0,0,40,0,0,0,1,0,0,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0
1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,24,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,12,7,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,1,0,0,0,0,0,1,12,12,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,0,0,0,0,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,100,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,24,12,0,0,12,0,0,12,0,0,0,0,0,12,24,24,0,0,0
0,0,1,0,0,0,0,144,0,0,1,0,0,0,0,0,24,24,0,60,0,12,2,60,0,0,48,0,0,24,24,0,12,48,0,0,0,3,24,0,0,0,0,3,0,0,36,0,0,36,24,48,24,0,4,0,12,48,24,0,0,4,0,12,1,2,0,72,0,0,24,0,1,48,2,24,0,36,48,0,0,26,24,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,72,36,0,12,0,132,24,0,0,0,24,48,24,0,24,72,0,0,60,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25,25,0,25,0,25,0,0,25,0,0,25,0,0,0,0,25,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,75,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,150,75,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,0
0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,25,50,75,0,25,0,0,0,0,25,0,50,25,100,0,0,25,0,0,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,50,0,0,0,0,0,25,25,0,0,0,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,12,12,4,0,0,0,0,0,13,4,0,2,0,0,0,4,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,16,36,44,16,64,0
0,0,0,5,7,0,0,3,0,0,1,36,1,0,0,0,0,16,0,0,0,4,0,0,0,38,3,0,8,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,12,0,14,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,12,0,36,0,4,0
0,0,1,0,3,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,6,0,0,0,4,3,0,0,0,0,6,16,0,0,6,1,0,40,0,2,0,0,109,0,0,1,244,0,6,0,0,0,6,7,0,78,0,0,4,3,1,0,0,0,0,1,0,1,3,3,1
0,0,0,0,3,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36,0,36,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,144,1,0,1,0,1,36,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,108,0,0,0
0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,32,0,5,2,0,0,0,648,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,6,0,45,0,0,0,0,0,0,6,0,6,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,10,0
0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,3,12,0,0,0,0,5,0,1,1,0,0,0,0,0,6,0,1,0,0,0,6,0,0,1,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,4
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,240,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,1,1,4,0,0,0,0,0,0,4,1
0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,3,2,0,0,3,2,1,0,0,0,0,0,3,2,0,1,0,0,4,1,0,2,3,0,4,9,16,0,5,2
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,0,6,7,12,24,5,1
0,0,0,240,0,24,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,24,0,0,0,0,0,0,0,0,0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,2,96,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,12,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,8,0,0,0,24,60,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,4,4,0,12,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,12,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,70,72,0,24,24
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,62,0,0,0,4,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,7,6,0,0,96,62,49,110,30,12
2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,2,1,0,0,0,0,0,12,0,4,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,12,30,21,6,10,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,12,0,0,12,12,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,48,16,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,32,0,0,3,0,6,8,0,0
0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,2,0,12,24,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24,12,0,1,12,3,0,6,0,0,0,0,24,0,6,0,12,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,48,0,5,24,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,0,12,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,6,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,120,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,24,0,0,0,0,0,30,5,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,49,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,4,0,0,6,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,120,0,0,1,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,24,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,3,0,0,0,0,0,1,24,2,0,0,0,0,0,0,0,0,48,0,0,24,0,0,0,1,0,0,1,0,1,0,24,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,72,25,0,0,0,0,28,1,0,0,0,2,24,0,4,2,0,0,0,0,98,0,48,0,48,96,49,192,48,48
6,0,0,0,0,0,0,0,0,0,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6,0,0,36,1
6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0
0,6,0,0,36,12,0,0,0,0,0,0,49,0,0,36,0,0,12,0,0,6,0,12,1,0,0,0,6,0,24,12,0,2,0,0,30,13,6,0,6,0,6,6,0,0,12,0,0,6,3,0,24,0,12,0,12,24,1,24,6,20,0,12,6,13,0,38,0,0,24,0,36,0,18,0,0,1,24,7,0,0,24,0,0,0,5,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,12,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,12,0,0,12,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,108,132,36,168,180
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,10,3,0,15,6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,3,0,2,3,1,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,12,0,0,0,1,0,0,0,0,0,0,3,13,0,0,0,0,0,13,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,1,0,0,1,0,0,2,2
14,22,0,0,4,0,0,0,0,0,0,96,6,0,300,0,293,103,17,108,0,15,17,97,98,288,96,0,0,9,104,8,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,7,0,24,0,6,14,6,0,4,0,0,0,26,3,4,1,0,0,0,36,29,0,0,0,0,0,30,0,0,0,10,0,24,23,0,4,2,5,0,0,0,23,4,24,18,0,50,23,16,11,6,28,0,1,11,17,0,6,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,6,0,192,0,1,1,0,202,0,28,6,0,0,198,0,0,7,130,101,4,50,192,0,0,108,5,2,106,0,0,6,3,0,34,0,36,0,116,26,0,13,98,96,0,0,0,1,100,10,11,0,36,30,100,25,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0
0,0,0,12,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,6,168,6,24,24,0
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,177,6,24,24,0
0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0
0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,7,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,2,0
6,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,13,14,12,8,0
0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,1,0,1,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12,24,13,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,2,24,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,6,6,0,0,0,0,6,6,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,12,0,0,0,1,0,0,0,0,0,0,0,4,6,0,0,0,12,12,2,146,74,0
